id,director,top_5_cast
23069,Joe Camp,"['Patsy Garrett', 'Allen Fiuzat', 'Cynthia Smith', 'Peter Breck', 'Frances Bavier']"
83,Chris Kentis,"['Blanchard Ryan', 'Daniel Travis', 'Saul Stein', 'Michael E. Williamson', 'Christina Zenato']"
89857,Matt Walsh,"['Kathryn Burns', 'Lizzy Caplan', 'Michael Coleman', 'Andrew Daly', 'Rich Fulcher']"
30315,John 'Bud' Cardos,"['William Shatner', 'Tiffany Bolling', 'Woody Strode', 'Lieux Dressler', 'David McLean']"
14358,Marilyn Agrelo,[]
2056,Tom McCarthy,"['Peter Dinklage', 'Patricia Clarkson', 'Bobby Cannavale', 'Michelle Williams', 'Raven Goodwin']"
41144,Brian Baugh,"['Randy Wayne', 'Deja Kreutzberg', 'Joshua Weigel', 'Steven Crowder', 'Kim Hidalgo']"
35199,Patrick Creadon,"['Will Shortz', 'Merl Reagle', 'Tyler Hinman', 'Trip Payne', 'Al Sanders']"
14271,Barry W. Blaustein,"['Mick Foley', 'Terry Funk', 'Vince McMahon', 'Dwayne Johnson', 'Jake Roberts']"
16653,Kurt Hale,"['Will Swenson', 'Connie Young', 'Daryn Tufts', 'Michael Birkeland', 'Lincoln Hoppe']"
14757,Siddiq Barmak,"['Marina Golbahari', 'Arif Herati', 'Zubaida Sahar', 'Mohammad Nadir Khwaja']"
84401,Joseph Dorman,"['Rachel Dratch', 'Hillel Halkin', 'Jason Kravitz', 'Dan Miron', 'Peter Riegert']"
23655,Greg Harrison,"['Hamish Linklater', 'Denny Kirkwood', 'Mackenzie Firgens', 'Lola Glaudini', 'Steve Van Wormer']"
36825,Kurt Hale,['Kirby Heyborne']
33430,Michael Polish,"['Mark Polish', 'Michael Polish', 'Michele Hicks', 'Jon Gries', 'Patrick Bauchau']"
12281,Jacob Aaron Estes,"['Rory Culkin', 'Scott Mechlowicz', 'Trevor Morgan', 'Josh Peck', 'Ryan Kelley']"
125052,Morgan J. Freeman,"['Brendan Sexton III', 'Antoine McLean', 'Mtume Gant', 'Carlo Alban', 'David Roland Frank']"
96238,Eric Schaeffer,"['Jeffrey Tambor', 'Jill Clayburgh', 'Caroline Aaron', 'Bill Duke', 'Sandy Duncan']"
30246,Neema Barnette,"['LisaRaye McCoy', ""N'Bushe Wright"", 'Monica Calhoun', 'Clifton Powell', 'Yasiin Bey']"
7301,Steve Buscemi,"['Casey Affleck', 'Kevin Corrigan', 'Liv Tyler', 'Mary Kay Place', 'Seymour Cassel']"
172533,Joe Swanberg,"['Olivia Wilde', 'Jake Johnson', 'Anna Kendrick', 'Ron Livingston', 'Ti West']"
180383,Molly Bernstein,"['Ricky Jay', 'Dick Cavett', 'Winston Simon', 'David Mamet', 'Persi Diaconis']"
346,Akira Kurosawa,"['Toshirō Mifune', 'Takashi Shimura', 'Yoshio Inaba', 'Seiji Miyaguchi', 'Minoru Chiaki']"
84318,Marius Markevicius,"['Greg Speirs', 'Jim Lampley', 'Bill Walton', 'Dan Majerle', 'Mickey Hart']"
45145,Tom DiCillo,"['Brad Pitt', 'Calvin Levels', 'Catherine Keener', 'Nick Cave', 'Alison Moir']"
13983,Justin Lin,"['Roger Fan', 'Sung Kang', 'Monique Gabriela Curnen', 'Meredith Scott Lynn', 'Sam Bottoms']"
45649,Quentin Dupieux,"['Thomas F. Duffy', 'David Bowe', 'Stephen Spinella', 'Roxane Mesquida', 'Jack Plotnick']"
19844,C. Jay Cox,"['Tori Spelling', 'Les Williams']"
21801,Alex Smith,"['Ryan Gosling', 'David Morse', 'Clea DuVall', 'Amy Adams', 'David Cale']"
43933,Gareth Edwards,"['Whitney Able', 'Scoot McNairy', 'Annalee Jefferies', 'Kevon Kane', 'Fernando Lara']"
73511,Jonathan Parker,"['Noah Wyle', 'Illeana Douglas', 'Kate Mara', 'Cloris Leachman', 'Joanne Whalley']"
43653,Sol Tryon,"['Jesse Eisenberg', ""Mike O'Connell"", 'Jim Gaffigan', 'Ann Dowd', 'Colombe Jacobsen-Derstine']"
139715,Alex Craig Mann,"['Jacob Zachar', 'Alexa Nikolas', 'Christa Brittany  Allen', 'Jayson Blair', 'Justin Chon']"
45380,Ning Hao,"['Guo Tao', 'Liu Hua', 'Liu Gang', 'Xu Zheng', 'Huang Bo']"
30867,Stephen Kijak,"['Scott Walker', 'Damon Albarn', 'David Bowie', 'Jarvis Cocker', 'Marc Almond']"
81220,Marc Forster,"['Radha Mitchell', 'Megan Mullally', 'Catherine Lloyd Burns', 'Jacqueline Heinze', 'Alan Ruck']"
253626,Andrew Niccol,"['Ethan Hawke', 'January Jones', 'Zoë Kravitz', 'Jake Abel', 'Bruce Greenwood']"
294550,William Gazecki,[]
90369,Ol Parker,"['Dakota Fanning', 'Jeremy Irvine', 'Kaya Scodelario', 'Olivia Williams', 'Paddy Considine']"
117942,Michael Hoffman Jr.,"['Katie Peterson', 'Shea Stewart', 'Brandy Whitford', 'Caley Hayes', 'Ryan Keely']"
380097,,[]
322194,Georgia Hilton,"['Tim Abell', 'Naomi Brockwell', 'Aleisha Force', 'Tom Stedham', 'Cambridge Jones']"
98568,Jack Heller,"['Katherine Waterston', 'Scott Eastwood', 'Sara Paxton', 'Shaun Sipos', 'Christopher Denham']"
119657,Fernando Baez Mella,"['Manny Pérez', 'Luz Garcia', 'Sergio Carlo', 'Juan Maria Almonte', 'Rafael Estephan']"
380733,Warren Sheppard,"['Jennifer Hale', 'Evan Hannemann', 'Tonya Kay', 'Anna Ross', 'Tamara Rey']"
285743,Darren Lynn Bousman,"['Terrance Zdunich', 'Paul Sorvino', 'Marc Senter', 'Emilie Autumn', 'Nivek Ogre']"
362765,Justin Paul Miller,"['Joseph E. Murray', 'Alex Anfanger', 'Rhomeyn Johnson', 'Mary Kate Wiles']"
379532,Joel Paul Reisig,"['Kevin Sorbo', 'Sophie Bolen', 'Derek Brandon', 'Carrie Bradstreet', 'Tiffany Burns']"
253261,Catherine Gund,"['Elizabeth Streb', 'Fabio Tavares', 'Sarah Callan', 'Jaclyn Carlson', 'Leonardo Giron']"
297100,,[]
15239,Lloyd Kaufman,"['Mitch Cohen', 'Andree Maranda', 'Jennifer Prichard', 'Cindy Manion', 'Robert Prichard']"
94072,Matty Rich,[]
4107,Paul Greengrass,"['James Nesbitt', 'Allan Gildea', 'Gerard Crossan', 'Mary Moulds', 'Carmel McCallion']"
325579,,[]
15624,Hans Canosa,"['Helena Bonham Carter', 'Aaron Eckhart', 'Yury Tsykun', 'Brian Geraghty', 'Brianna Brown']"
17287,Lloyd Kaufman,"['Jason Yachanin', 'Kate Graham', 'Allyson Sereboff', 'Robin L. Watkins', 'Joshua Olatunde']"
198370,Matthew Watts,"['Caitlin Fitzgerald', 'Cheyenne Jackson', 'Peter Scanavino', 'Michael Stahl-David', 'Christina Cole']"
3062,Lloyd Bacon,"['Warner Baxter', 'Bebe Daniels', 'George Brent', 'Ruby Keeler', 'Guy Kibbee']"
328307,,[]
15389,Whit Stillman,"['Edward Clements', 'Chris Eigeman', 'Taylor Nichols', 'Carolyn Farina', 'Isabel Gillies']"
464,Kay Pollak,"['Michael Nyqvist', 'Frida Hallgren', 'Helen Sjöholm', 'Lennart Jähkel', 'Ingela Olsson']"
308467,Eric England,"['Ace Marrero', 'Katie Stegeman']"
8193,Jared Hess,"['Jon Heder', 'Aaron Ruell', 'Jon Gries', 'Efren Ramirez', 'Shondrella Avery']"
188166,Jeremy Saulnier,"['Macon Blair', 'Devin Ratray', 'Amy Hargreaves', 'Kevin Kolack', 'Eve Plumb']"
23827,Oren Peli,"['Katie Featherston', 'Micah Sloat', 'Mark Fredrichs', 'Amber Armstrong', 'Ashley Palmer']"
1282,Stacy Peralta,"['Sean Penn', 'Jay Adams', 'Henry Rollins', 'Steve Caballero', 'Tony Hawk']"
762,Terry Gilliam,"['Graham Chapman', 'John Cleese', 'Terry Gilliam', 'Eric Idle', 'Terry Jones']"
64499,Richard Glatzer,"['Emily Rios', 'Jesse Garcia', 'Chalo González', 'David W. Ross', 'Ramiro Iniguez']"
281189,Sue Corcoran,[]
1435,Jonathan Caouette,"['Renee Leblanc', 'Adolph Davis', 'Jonathan Caouette', 'Rosemary Davis', 'David Sanin Paz']"
47546,,[]
189711,Matt Jackson,"['Kane Hodder', 'Doug Jones', 'Gena Shaw', 'Marissa Skell', 'Michael McShane']"
19204,Lucio Fulci,"['Catriona MacColl', 'David Warbeck', 'Cinzia Monreale', 'Antoine Saint-John', 'Veronica Lazar']"
9029,Tom Vaughan,"['Ashton Kutcher', 'Cameron Diaz', 'Lake Bell', 'Queen Latifah', 'Treat Williams']"
18045,Paul Fox,"['Kate Greenhouse', 'Aidan Devine', 'Gordon Currie', 'Iris Graham', 'Dov Tiefenbach']"
11240,Stephen Frears,"['Gordon Warnecke', 'Daniel Day-Lewis', 'Roshan Seth', 'Saeed Jaffrey', 'Derrick Branche']"
43743,,[]
157909,Cassandra Nicolaou,"['Michelle Nolden', 'Katharine Isabelle', 'Kett Turton', 'Gabriel Hogan', 'Allegra Fulton']"
10238,Ingmar Bergman,"['Harriet Andersson', 'Ingrid Thulin', 'Kari Sylwan', 'Liv Ullmann', 'Erland Josephson']"
3059,D.W. Griffith,"['Lillian Gish', 'Mae Marsh', 'Robert Harron', 'F.A. Turner', 'Sam De Grasse']"
15800,Roger Nygard,"['Denise Crosby', 'Barbara Adams', 'Majel Barrett', 'James Doohan', 'DeForest Kelley']"
65203,Harry Beaumont,"['Charles King', 'Anita Page', 'Bessie Love', 'Nacio Herb Brown', 'Mary Doran']"
764,Sam Raimi,"['Bruce Campbell', 'Ellen Sandweiss', 'Richard DeManincor', 'Betsy Baker', 'Theresa Tilly']"
103620,Franck Khalfoun,"['Elijah Wood', 'America Olivo', 'Nora Arnezeder', 'Zoe Aggeliki', 'Jan Broberg']"
319069,Mor Loushy,['Amos Oz']
14278,Henry Alex Rubin,"['Joe Bishop', 'Keith Cavill', 'Andy Cohn', 'Scott Hogsett', 'Christopher Igoe']"
25678,Sam Firstenberg,"['Michael Dudikoff', 'Steve James', 'Larry Poindexter', 'Gary Conway', 'Jeff Celentano']"
79161,Doug Block,"['Carol Block', 'Doug Block', 'Ellen Block']"
371690,Chad Kapper,"['Christian Kapper', 'Natalie Welch', 'Tom E. Nicholson', 'Steve Moses', 'Patrick Casteel']"
389,Sidney Lumet,"['Henry Fonda', 'Martin Balsam', 'John Fiedler', 'Lee J. Cobb', 'E.G. Marshall']"
52032,Paul Fierlinger,"['Christopher Plummer', 'Lynn Redgrave', 'Isabella Rossellini', 'Peter Gerety', 'Brian Murray']"
3078,Frank Capra,"['Clark Gable', 'Claudette Colbert', 'Walter Connolly', 'Roscoe Karns', 'Jameson Thomas']"
38810,Yorgos Lanthimos,"['Hristos Passalis', 'Angeliki Papoulia', 'Mary Tsoni', 'Christos Stergioglou', 'Michele Valley']"
21525,Lauren Lazin,['Tupac Amaru Shakur']
55123,Gavin O'Connor,"['Janet McTeer', 'Kimberly J. Brown', 'Jennifer Paige']"
11980,Gregory Widen,"['Christopher Walken', 'Elias Koteas', 'Virginia Madsen', 'Eric Stoltz', 'Adam Goldberg']"
11956,Cédric Klapisch,"['Garance Clavel', 'Zinedine Soualem', 'Renée Le Calm', 'Olivier Py', 'Simon Abkarian']"
1550,Peter Hedges,"['Katie Holmes', 'Derek Luke', 'Patricia Clarkson', 'Oliver Platt', 'Alison Pill']"
162396,Niall Johnson,"['Mark Adams', 'Mark Caven', 'Allison Egan', 'Jackie Sawiris', 'Kevin Howarth']"
26518,Kelly Reichardt,"['Daniel London', 'Will Oldham', 'Tanya Smith', 'Robin Rosenberg', 'Keri Moran']"
8942,Kelly Reichardt,"['Michelle Williams', 'Will Patton', 'Will Oldham', 'John Robinson']"
68412,Eric Mendelsohn,"['Edie Falco', 'Embeth Davidtz', 'Elias Koteas', 'Rachel Resheff', 'Kathryn Erbe']"
2786,Jean-Luc Godard,"['Jean-Paul Belmondo', 'Anna Karina', 'Graziella Galvani', 'Dirk Sanders', 'Jimmy Karoubi']"
87943,Kim Longinotto,[]
73981,Pan Nalin,[]
91721,Michael Roemer,"['Ivan Dixon', 'Abbey Lincoln', 'Julius Harris', 'Gloria Foster', 'Martin Priest']"
118452,Jesse Peretz,"['Giovanni Ribisi', 'Natasha Gregson Wagner', 'Donal Logue', 'Robert John Burke', 'Jeannetta Arnette']"
47534,Eddie O'Flaherty,"['J.P. Davis', 'Eddie Jones', 'Christina Chambers', 'Diane Tayler']"
40914,Babar Ahmed,"['Pat Morita', 'Eric Roberts', 'Gail Kim', 'Lalaine', 'Alexander Wraith']"
365052,John D. Hancock,"['Dorothy Tristan', 'Jace Casey', 'Jace Casey', 'Harry Musselwhite', 'Elizabeth Stenholt']"
13282,Paul Bartel,"['David Carradine', 'Simone Griffeth', 'Sylvester Stallone', 'Mary Woronov', 'Roberta Collins']"
250184,Jason Marsden,"['Ricky Schroder', 'Jon Gries', 'Tatyana Ali', 'Jason Marsden', 'Rick Hoffman']"
426067,Pece Dingo,"['Lisa Hart Carroll', 'Michael Des Barres', 'Paul Drake', 'Laura Harrington', 'Thom Mathews']"
324352,Jerome Elston Scott,"['Joanna Cassidy', 'Joyce Guy', 'Bill Moseley', 'Jerome Elston Scott', 'Alan Blumenfeld']"
318040,Étienne Faure,"['Pierre Prieur', 'Adrian James', 'Raquel Nave', 'Rebekah Underhill', 'Charlie Himmelstein']"
27420,Herb Freed,"['Christopher George', 'Billy Hufsey', 'Patch Mackenzie', 'E. Danny Murphy', 'E. J. Peaker']"
80468,Jack Perez,"['Kevin Corrigan', 'Barry Bostwick', 'Karen Black', 'Leo Fitzpatrick', 'Ariel Gade']"
84188,Craig Zobel,"['Ann Dowd', 'Dreama Walker', 'Pat Healy', 'Philip Ettinger', 'James McCaffrey']"
2255,Kevin Smith,"['Ben Affleck', 'Joey Lauren Adams', 'Jason Lee', 'Dwight Ewell', 'Jason Mewes']"
50035,Nicole Holofcener,"['Catherine Keener', 'Brenda Blethyn', 'Emily Mortimer', 'Jake Gyllenhaal', 'James Le Gros']"
300327,,[]
14290,Justin Lin,"['Parry Shen', 'Jason Tobin', 'Sung Kang', 'Karin Anna Cheung', 'Roger Fan']"
29371,Maria Maggenti,"['Laurel Holloman', 'Maggie Moore', 'Kate Stafford', 'Nicole Ari Parker', 'Toby Poser']"
44490,Miguel Arteta,"['Mike White', 'Chris Weitz', 'Lupe Ontiveros', 'Maya Rudolph', 'Paul Weitz']"
32222,Piyush Dinker Pandya,"['Kal Penn', 'Purva Bedi', 'Deep Katdare', 'Ronobir Lahiri', 'Rizwan Manji']"
378237,,[]
431,Vincenzo Natali,"['Nicole de Boer', 'Nicky Guadagni', 'David Hewlett', 'Andrew Miller', 'Julian Richings']"
76996,Emma-Kate Croghan,"['Matt Day', 'Matthew Dyktynski', 'Alice Garner', ""Frances O'Connor"", 'Radha Mitchell']"
51942,Bill Plympton,"['Charis Michelsen', 'Tom Larson', 'Richard Spore']"
1424,Greg Harrison,"['Courteney Cox', 'James Le Gros', 'Michael Ealy', 'Nora Dunn', 'Nick Offerman']"
60420,Drake Doremus,"['Anton Yelchin', 'Felicity Jones', 'Jennifer Lawrence', 'Charlie Bewley', 'Alex Kingston']"
325123,,"['Glenn Plummer', 'Michelle Van Der Water', 'Danielle Vega', 'Greg Eagles']"
142132,Allison Anders,"['John Taylor', 'Michael Des Barres', 'Martin Kemp', 'Jade Gordon', 'Larry Klein']"
20520,Michael Kang,"['Jeffrey Chyau', 'Sung Kang', 'Jade Wu', 'Samantha Futerman', 'Alexis Chang']"
109729,Paul Schrader,"['Lindsay Lohan', 'James Deen', 'Gus Van Sant', 'Nolan Gerard Funk', 'Amanda Brooks']"
78307,Lori Silverbush,"['Judy Marte', 'Paola Mendoza', 'Flaco Navaja', 'Dominic Colón', ""Edward O'Blenis""]"
12247,Jeff Nichols,"['Michael Shannon', 'Glenda Pannell', 'Lynnsee Provence', 'Douglas Ligon', 'Barlow Jacobs']"
29917,Stuart Hazeldine,"['Luke Mably', 'Adar Beck', 'Chris Carey', 'Gemma Chan', 'Nathalie Cox']"
70687,Hilary Brougher,"['Terumi Matthews', 'Nicole Zaray', 'Belinda Becker', 'James Urbaniak', 'Thomas Pasley']"
60463,Rachel Goldenberg,"['Chris Chatman', 'Candise Lakota', 'Krystle Connor', 'Robert Acinapura', 'Amy Ganser']"
46252,Corbin Bernsen,"['Corbin Bernsen', 'Frank Gallacher', 'Lloyd Warner', 'Audrey Lynn Tennent']"
24869,Jamin Winans,"['Chris Kelly', 'Jessica Duffy', 'Quinn Hunchar', 'Jeremy Make', 'Jennifer Batter']"
77934,Tom Seidman ,"['Sophie Bolen', 'Madeline Vail ', 'Colby French', 'Florence Henderson', 'Charles Beale ']"
34697,Matt Cimber,"['Stacy Keach', 'Pia Zadora', 'Orson Welles', 'Ed McMahon', 'June Lockhart']"
320435,,[]
150211,Andrew Hyatt,"['Brit Morgan', 'Noah Segan']"
306667,Joel Paul Reisig,"['Jordan Trovillion', 'Dean Cain', 'Sherryl Despres', 'Dana Blackstone', 'Annelyse Ahmad']"
274758,Kristin Rizzo,"['Katie Cleary', 'Robert Davi', 'Carole Davis', 'Alison Eastwood', 'Tippi Hedren']"
3060,King Vidor,"['John Gilbert', 'Renée Adorée', 'Hobart Bosworth', 'Claire McDowell', 'Claire Adams']"
40963,,"['Sid Haig', 'Richard Riehle', 'Mel England', 'Jacob Zachar', 'Travis Betz']"
173224,Zoran Lisinac,"['Michael Madsen', 'Iman Crosson', 'Lazar Ristovski']"
18533,Nicolas Winding Refn,"['Tom Hardy', 'Matt King', 'James Lance', 'Kelly Adams', 'Katy Barker']"
376010,James O'Brien,"['Peter Shinkoda', 'Merik Tadros', 'Peter Sherayko', 'Miles Szanto', 'Jonathan Erickson Eisley']"
139948,Tom Putnam,"['Donald Austin', 'Brendan ""Doogie"" Milewski', 'Dave Parnell']"
77332,Jon Matthews,"['Dan Futterman', 'Matt Keeslar', 'Samuel Ball', 'Lothaire Bluteau', 'Alan Cumming']"
70478,Al Silliman Jr.,"['Christina Hart', 'Ronald South', 'William Condos', 'Anita de Moulin', 'Paula Erikson']"
35073,Eugène Lourié,"['Paul Hubschmid', 'Paula Raymond', 'Cecil Kellaway', 'Kenneth Tobey', 'Donald Woods']"
9659,George Miller,"['Mel Gibson', 'Joanne Samuel', 'Hugh Keays-Byrne', 'Steve Bisley', 'Tim Burns']"
10218,Doug Liman,"['Jon Favreau', 'Vince Vaughn', 'Ron Livingston', 'Patrick Van Horn', 'Alex Désert']"
391,Sergio Leone,"['Clint Eastwood', 'Marianne Koch', 'Gian Maria Volonté', 'Wolfgang Lukschy', 'José Calvo']"
43595,Lowell Sherman,"['Mae West', 'Cary Grant', 'Owen Moore', 'Gilbert Roland', 'Noah Beery']"
194588,,[]
54897,David Evans ,"['Michael Joiner', 'Michael Higgenbottom', 'Louis Gossett, Jr.', 'Cindy Hodge']"
83588,Ava DuVernay,"['David Oyelowo', 'Maya Gilbert', 'Sharon Lawrence', 'Emayatzy Corinealdi', 'Dondre Whitfield']"
53256,Tom Tykwer,"['Sophie Rois', 'Sebastian Schipper', 'Devid Striesow', 'Annedore Kleist', 'Alexander Hörbe']"
40920,Sherman Alexie,"['Evan Adams', 'Michelle St. John', 'Gene Tagaban', 'Swil Kanim', 'Rebecca Carroll']"
287815,Justin Dillon,[]
54702,Stevan Mena,"['Samantha Dark', 'Heather Magee', 'Richard Glover', 'R. Brandon Johnson']"
176074,Adam Rifkin,"['Adam Rifkin', 'Kelley Menighan Hensley', 'Kendra Sue Waldman', 'Scott Anderson']"
69270,Eric Valette,"['Shannon Beckner', 'Oded Fehr', 'Ryan Kennedy', 'Adrien Dorval', 'Duncan Fisher']"
5759,Jay Duplass,"['Ross Partridge', 'Steve Zissis', 'Greta Gerwig', 'Elise Muller', 'Jett Garner']"
402515,Livingston Oden,"['Armin Habibovich', 'Victoria Lachelle', 'Livingston Oden', 'Taylor Scott Olson']"
126141,Chris Marker,[]
48035,Carl Theodor Dreyer,"['Birgitte Federspiel', 'Preben Lerdorff Rye', 'Henrik Malberg', 'Emil Hass Christensen', 'Ejner Federspiel']"
14758,Marianna Palka,"['Marianna Palka', 'Jason Ritter', 'Eric Edelstein', 'Martin Starr', 'Mark Webber']"
13363,Richard Schenkman,"['David Lee Smith', 'Tony Todd', 'John Billingsley', 'Ellen Crawford', 'Annika Peterson']"
37985,Ricki Stern,[]
25786,Nadia Tass,"['Mia Farrow', 'AnnaSophia Robb', 'Olivia Ballantyne', 'Kelsey Lewis', 'Jordan Bridges']"
36549,James Kerwin,"['Chase Masterson', 'John Newton', 'Kipleigh Brown', 'Mik Scriba', 'Nathan Mobley']"
361398,Darren Press,"['Edie McClurg', 'C. Fraser Press', 'Richard Poe', 'Robert Turano', 'Matthew Gumley']"
289180,Rania Attieh,"['Robin Bartlett', 'Rebecca Dayan', 'Will Janowitz', 'Julian Gamble']"
288927,Sharon Greytak,"['Sally Kirkland', 'Victoria Clark', 'James Murtaugh', 'Karl Geary', 'Mary Testa']"
21334,Majid Majidi,"['Mohammad Amir Naji', 'Amir Farrokh Hashemian', 'Bahare Seddiqi']"
79120,Andrew Haigh,"['Tom Cullen', 'Chris New', 'Jonathan Race', 'Laura Freeman', 'Loreto Murray']"
27995,Spike Lee,"['Tracy Camilla Johns', 'Tommy Redmond Hicks', 'John Canada Terrell', 'Spike Lee', 'Raye Dowell']"
253290,Cary Bell,[]
344466,Nicolae Constantin Tanase,"['Ana Maria Guran', 'Iulia Ciochina', 'Oana Rusu', 'Ana Vatamanu', 'Florin Hritcu']"
55420,Mike Cahill,"['William Mapother', 'Brit Marling', 'Matthew-Lee Erlbach', 'DJ Flava', 'Meggan Lennon']"
5822,Melvin Van Peebles,"['Simon Chuckster', 'Melvin Van Peebles', 'Hubert Scales', 'Mario Van Peebles', 'John Dullaghan']"
408429,Ken Roht,"['Ken Roht', 'Jeffrey Watkins', 'William Nicol', 'Sharon Bollum', 'Paul Sutherland']"
39141,Gary Winick,"['Aaron Stanford', 'Kate Mara', 'Bebe Neuwirth', 'John Ritter', 'Sigourney Weaver']"
5723,John Carney,"['Glen Hansard', 'Markéta Irglová', 'Hugh Walsh', 'Gerard Hendrick', 'Alaistair Foley']"
28666,Robinson Devor,"['Patrick Warburton', 'Eugene Roche', 'Ron Morgan', 'Emily Newman', 'Paul Malevich']"
30979,Michel O. Scott,"['Simon Baron-Cohen', 'Temple Grandin', 'Roy Richard Grinker', 'Rowan Isaacson', 'Rupert Isaacson']"
50497,Pat Holden,"['Kate Ashfield', 'Jo Hartley', 'Martin Compston', 'Steven Waddington', 'Craig Parkinson']"
354624,Eric Bugbee,"['Joel Moody', 'William Martinez', 'Vivienne VanHorn']"
13187,Bill Melendez,"['Ann Altieri', 'Chris Doran', 'Sally Dryer', 'Bill Melendez', 'Karen Mendelson']"
335244,Dena Seidel,[]
178862,Deborah Anderson,"['Lisa Ann', 'Kayden Kross', 'Belladonna', 'Katsuni', 'Teagan Presley']"
331745,Sara Newens,[]
1779,Michael Moore,"['Michael Moore', 'Roger B. Smith', 'Rhonda Britton', 'Fred Ross']"
282128,Sai Varadan,"['J.D. Williams', 'Hassan Johnson', 'Anil Raman', 'Richard Carroll Jr.', 'Richard Carroll Jr.']"
86812,Zal Batmanglij,"['Brit Marling', 'Christopher Denham', 'Nicole Vicius', 'Davenia McFadden', 'Kandice Stroh']"
38786,,[]
84355,Lynn Shelton,"['Mark Duplass', 'Emily Blunt', 'Rosemarie DeWitt', 'Mike Birbiglia', 'Kate Bayley']"
18632,David Hewlett,"['David Hewlett', 'Kate Hewlett', 'Paul McGillion', 'Christopher Judge', 'Rachel Luttrell']"
40652,Jean-Luc Godard,"['Macha Méril', 'Bernard Noël', 'Philippe Leroy', 'Christophe Bourseiller', 'Roger Leenhardt']"
339408,Nate Parker,"['Nate Parker', 'Armie Hammer', 'Aja Naomi King', 'Jackie Earle Haley', 'Penelope Ann Miller']"
266857,Nathan Smith Jones,"['Kirby Heyborne', 'Christopher Robin Miller', 'Eric Artell']"
18925,Alex Kendrick,"['James Blackwell', 'Alex Kendrick', 'Shannen Fields', 'Chris WIllis', 'Tracy Goode']"
299245,Travis Cluff,"['Cassidy Gifford', 'Ryan Shoos', 'Pfeifer Brown', 'Reese Mishler', 'Price T. Morgan']"
985,David Lynch,"['Jack Nance', 'Charlotte Stewart', 'Allen Joseph', 'Jeanne Bates', 'Judith Roberts']"
34101,Robert Townsend,"['Robert Townsend', 'Craigus R. Johnson', 'Helen Martin', 'Starletta DuPois', 'Keenen Ivory Wayans']"
9821,Peter Chelsom,"['Sharon Stone', 'Elden Henson', 'Kieran Culkin', 'Gena Rowlands', 'Harry Dean Stanton']"
65448,Jamaa Fanaka,"[""Wilbur 'Hi-Fi' White"", 'Leon Isaac Kennedy', 'Thommy Pollard ', 'Hazel Spears ', 'Donovan Womack ']"
18841,Larry Blamire,"['Fay Masterson', 'Andrew Parks', 'Susan McConnell', 'Brian Howe', 'Jennifer Blaire']"
272726,Stephen Langford,"['Gabriela Castillo', 'Trish Cook', 'Alexander G. Eckert', 'Kevin Farley', 'Dan Glenn']"
175291,E.L. Katz,"['Pat Healy', 'Ethan Embry', 'Sara Paxton', 'David Koechner', 'Amanda Fuller']"
80215,Lisanne Pajot,"['Jonathan Blow', 'Phil Fish', 'Edmund McMillen', 'Tommy Refenes']"
13538,Dan Reed,"['Gillian Anderson', 'Danny Dyer', 'Adam Rayner', 'Antony Byrne', 'Anthony Calf']"
51130,John Reinhardt,"['John Ireland', 'Jane Randolph', 'Sheldon Leonard', 'Roman Bohnen', 'George Tyne']"
270554,Patrick Ryan Sims,"['Johnathan Hurley', 'Jordan Savage', 'Dane Bowman', 'Claire Gordon-Harper']"
72086,László Benedek,"['Max von Sydow', 'Trevor Howard', 'Liv Ullmann', 'Per Oscarsson', 'Rupert Davies']"
268917,Jason Miller,"['Dottie Alexander', 'Derek Almstead', 'David Barnes', 'Kevin Barnes', 'Nina Barnes']"
64973,Sut Jhally,[]
473,Darren Aronofsky,"['Sean Gullette', 'Mark Margolis', 'Ben Shenkman', 'Samia Shoaib', 'Pamela Hart']"
90414,Julie Davis,"['Marla Schaffel', 'Mitchell Whitfield', 'Michael Harris', 'Meredith Scott Lynn', 'Jack McGee']"
